Time(ms),Sensor,AQI,TVOC,ECO2,Rs0,Rs1,Rs2,Rs3,Temp(C),Humidity(%)
135904862,4,2,132,601,1175261,1,2066152,59368,9.55,64.21
135907878,0,2,108,562,909630,1,1751590,63979,9.57,64.10
135907879,1,2,109,565,1159065,1,2042513,59188,9.57,64.10
135907881,2,2,117,578,990282,1,2054299,66789,9.57,64.10
135907882,3,2,136,606,1195724,1,1946671,65336,9.57,64.10
135907884,4,2,119,581,1182843,1,2021195,60525,9.57,64.10
135910902,0,2,110,566,927349,1,1739774,63720,9.56,64.08
135910903,1,2,122,586,1171687,1,2052909,58037,9.56,64.08
135910905,2,2,135,605,1014367,1,2057082,65049,9.56,64.08
135910906,3,2,127,592,1186050,1,1928963,66204,9.56,64.08
135910908,4,2,112,569,1176455,1,2023933,61184,9.56,64.08
135913924,0,2,113,571,950547,1,1749813,63440,9.60,64.06
135913925,1,2,124,587,1171687,1,2024618,57939,9.60,64.06
135913927,2,2,142,615,1008206,1,2079482,64436,9.60,64.06
135913928,3,2,139,610,1163389,1,1925702,65093,9.60,64.06
135913930,4,2,104,557,1188461,1,1946671,61934,9.60,64.06
135916948,0,2,127,593,942538,1,1764681,62144,9.62,64.03
135916949,1,2,114,572,1148133,1,2019827,58789,9.62,64.03
135916951,2,2,144,618,1022294,1,2016412,64240,9.62,64.03
135916952,3,2,124,588,1186050,1,1925050,66474,9.62,64.03
135916954,4,2,118,579,1174069,1,2025303,60607,9.62,64.03
135919970,0,2,119,579,930808,1,1792977,62927,9.58,63.91
135919971,1,2,126,591,1193298,1,2042513,57724,9.58,63.91
135919973,2,2,130,598,1007524,1,2102126,65536,9.58,63.91
135919974,3,2,131,599,1196938,1,1985934,65802,9.58,63.91
135919976,4,2,118,578,1158673,1,1994691,60668,9.58,63.91
135923029,0,2,127,592,961873,1,1723365,62186,9.60,63.88
135923030,1,2,117,577,1144641,1,2036990,58511,9.60,63.88
135923032,2,2,111,568,1016085,1,2052214,67403,9.60,63.88
135923033,3,2,136,606,1179645,1,1944038,65358,9.60,63.88
135923035,4,2,110,565,1165359,1,1989971,61433,9.60,63.88
135926064,0,2,126,591,953769,1,1772463,62249,9.66,63.86
135926065,1,2,126,590,1133078,1,2031482,57763,9.66,63.86
135926067,2,2,115,574,976966,1,2072456,66993,9.66,63.86
135926068,3,2,136,606,1176057,1,1959893,65358,9.66,63.86
135926070,4,2,124,588,1186853,1,2015048,60117,9.66,63.86
135929108,0,2,113,570,980610,1,1752776,63505,9.62,63.78
135929109,1,2,124,587,1141546,1,1994691,57939,9.62,63.78
135929111,2,2,115,574,977958,1,2105686,66993,9.62,63.78
135929112,3,2,130,598,1191684,1,1934193,65847,9.62,63.78
135929114,4,2,122,584,1197749,1,2004165,60320,9.62,63.78
135932147,0,2,116,576,935546,1,1740952,63140,9.61,63.74
135932148,1,2,117,576,1122391,1,2008919,58550,9.61,63.74
135932150,2,2,134,604,964481,1,2073157,65137,9.61,63.74
135932151,3,2,130,597,1192490,1,1930269,65936,9.61,63.74
135932153,4,2,133,602,1180444,1,2008919,59288,9.61,63.74
135935178,0,2,116,575,938082,1,1780278,63205,9.65,63.73
135935179,1,2,124,588,1182043,1,2044588,57900,9.65,63.73
135935181,2,2,160,641,998021,1,2058475,62906,9.65,63.73
135935182,3,2,137,608,1194510,1,1927006,65226,9.65,63.73
135935184,4,2,128,594,1173274,1,2036301,59772,9.65,63.73
135938218,0,2,125,590,949582,1,1767072,62291,9.65,63.68
135938219,1,2,117,577,1144641,1,2022563,58531,9.65,63.68
135938221,2,2,124,589,972348,1,2082299,66092,9.65,63.68
135938222,3,2,134,603,1197749,1,1901094,65536,9.65,63.68
135938224,4,2,110,565,1179246,1,2002131,61433,9.65,63.68
135941258,0,2,126,591,932385,1,1767670,62228,9.58,63.64
135941259,1,2,108,563,1154758,1,2041131,59288,9.58,63.64
135941261,2,2,123,587,1035877,1,2093606,66204,9.58,63.64
135941262,3,2,153,631,1189669,1,1930923,63828,9.58,63.64
135941264,4,2,113,571,1153586,1,1997393,61101,9.58,63.64
135944302,0,2,116,576,955384,1,1725699,63162,9.66,63.62
135944303,1,2,124,588,1160243,1,2019827,57880,9.66,63.62
135944305,2,2,114,572,1034125,1,2052214,67175,9.66,63.62
135944306,3,2,132,600,1206700,1,1929616,65713,9.66,63.62
135944308,4,2,120,582,1162995,1,1955917,60464,9.66,63.62
135947338,0,2,120,582,922653,1,1738597,62757,9.54,63.62
135947339,1,2,108,562,1168519,1,2022563,59348,9.54,63.62
135947341,2,2,105,558,1004799,1,2020511,68044,9.54,63.62
135947342,3,2,138,609,1224390,1,1902381,65182,9.54,63.62
135947344,4,2,126,591,1192087,1,1953271,59934,9.54,63.62
135950383,0,2,122,586,944773,1,1746263,62566,9.49,63.63
135950384,1,2,122,586,1168519,1,2046665,58037,9.49,63.63
135950386,2,2,143,616,995996,1,2085120,64370,9.49,63.63
135950387,3,2,138,609,1150467,1,1951949,65160,9.49,63.63
135950389,4,2,120,581,1203030,1,1963877,60504,9.49,63.63
135953419,0,2,120,582,956679,1,1764084,62757,9.51,63.70
135953420,1,2,130,598,1142706,1,2025989,57373,9.51,63.70
135953422,2,2,138,610,1001743,1,2078778,64786,9.51,63.70
135953423,3,2,135,605,1170102,1,1928963,65403,9.51,63.70
135953425,4,2,129,596,1176057,1,2015730,59650,9.51,63.70
135956464,0,2,127,593,935546,1,1740952,62123,9.47,63.72
135956465,1,2,119,580,1164571,1,2059868,58353,9.47,63.72
135956467,2,2,124,588,968079,1,2031482,66160,9.47,63.72
135956468,3,2,146,621,1175659,1,1921795,64414,9.47,63.72
135956470,4,2,113,571,1176057,1,1967869,61081,9.47,63.72
135959505,0,2,115,575,925781,1,1794798,63226,9.44,63.80
135959506,1,2,114,572,1177252,1,2015048,58769,9.44,63.80
135959508,2,2,117,577,1020911,1,2069652,66812,9.44,63.80
135959509,3,2,149,626,1163389,1,1934193,64131,9.44,63.80
135959511,4,2,145,619,1180444,1,2021195,58353,9.44,63.80
135962545,0,2,125,590,927035,1,1733309,62291,9.47,63.86
135962546,1,2,133,602,1181243,1,2034234,57141,9.47,63.86
135962548,2,2,117,577,1035176,1,2069652,66857,9.47,63.86
135962549,3,2,137,608,1219015,1,1918546,65248,9.47,63.86
135962551,4,2,113,570,1184446,1,2001454,61143,9.47,63.86
135965590,0,2,115,573,938400,1,1724531,63312,9.42,63.90
135965591,1,2,113,571,1159850,1,2046665,58828,9.42,63.90
135965593,2,2,125,590,989612,1,2102126,66025,9.42,63.90
135965594,3,2,157,636,1197343,1,1927658,63505,9.42,63.90
135965596,4,2,122,584,1148911,1,2012321,60320,9.42,63.90
135968626,0,2,131,598,944134,1,1792977,61829,9.45,63.97
135968627,1,2,103,554,1180843,1,2020511,59792,9.45,63.97
135968629,2,2,127,593,1031329,1,2050825,65802,9.45,63.97
135968630,3,2,136,606,1193702,1,1898522,65336,9.45,63.97
135968632,4,2,115,573,1165359,1,1987952,60957,9.45,63.97
135971671,0,2,124,587,919225,1,1707110,62460,9.41,63.97
135971672,1,2,126,591,1175261,1,2044588,57743,9.41,63.97
135971674,2,2,132,600,970703,1,2039059,65403,9.41,63.97
135971675,3,2,128,594,1179246,1,1879342,66070,9.41,63.97
135971677,4,2,132,600,1174069,1,2048051,59429,9.41,63.97
135974712,0,2,130,597,939989,1,1756339,61892,9.47,64.02
135974713,1,2,122,586,1137689,1,1982576,58037,9.47,64.02
135974715,2,2,135,605,972348,1,2021879,65093,9.47,64.02
135974716,3,2,137,608,1155931,1,1927006,65226,9.47,64.02
135974718,4,2,106,559,1177650,1,2022563,61808,9.47,64.02
135977756,0,2,126,591,934596,1,1761101,62249,9.47,64.09
135977757,1,2,125,590,1195319,1,2100703,57783,9.47,64.09
135977759,2,2,127,592,1029237,1,2062659,65869,9.47,64.09
135977760,3,2,151,628,1166543,1,1965872,64001,9.47,64.09
135977762,4,2,108,563,1153977,1,1971869,61537,9.47,64.09
135980793,0,2,128,595,932385,1,1747445,62018,9.48,64.15
135980794,1,2,118,579,1146580,1,2068952,58412,9.48,64.15
135980796,2,2,124,588,990282,1,2052214,66160,9.48,64.15
135980797,3,2,131,599,1194106,1,1942722,65780,9.48,64.15
135980799,4,2,119,581,1191280,1,1951289,60525,9.48,64.15
135983822,0,2,124,588,937130,1,1714057,62418,9.48,64.25
135983823,1,2,114,572,1148133,1,2024618,58809,9.48,64.25
135983825,2,2,117,577,1025065,1,2063357,66812,9.48,64.25
135983826,3,2,130,597,1162995,1,1895953,65914,9.48,64.25
135983828,4,2,116,575,1184847,1,2024618,60854,9.48,64.25
135986855,0,2,106,559,920470,1,1723948,64153,9.45,64.27
135986856,1,2,125,589,1168519,1,2005522,57861,9.45,64.27
135986858,2,2,118,578,1039741,1,2079482,66744,9.45,64.27
135986859,3,2,138,609,1196938,1,1933539,65182,9.45,64.27
135986861,4,2,132,600,1170102,1,2027361,59429,9.45,64.27
135989893,0,2,117,576,931754,1,1750998,63119,9.49,64.33
135989894,1,2,128,595,1175659,1,2036301,57529,9.49,64.33
135989896,2,2,138,609,1026454,1,2048744,64851,9.49,64.33
135989897,3,2,127,593,1196128,1,1946671,66160,9.49,64.33
135989899,4,2,128,595,1168519,1,2061961,59731,9.49,64.33
135992938,0,2,111,567,926095,1,1728622,63655,9.56,64.26
135992939,1,2,113,571,1146968,1,2015730,58828,9.56,64.26
135992941,2,2,135,605,982271,1,2079482,65049,9.56,64.26
135992942,3,2,142,616,1180444,1,1906248,64742,9.56,64.26
135992944,4,2,104,556,1155931,1,1971869,61955,9.56,64.26
135995974,0,2,122,585,930808,1,1745672,62630,9.49,64.25
135995975,1,2,121,583,1171687,1,2034234,58155,9.49,64.25
135995977,2,2,142,615,1007183,1,2093606,64458,9.49,64.25
135995978,3,2,140,613,1177650,1,1931576,64939,9.49,64.25
135995980,4,2,113,570,1165754,1,1998746,61143,9.49,64.25
135999019,0,2,126,591,930808,1,1752776,62249,9.51,64.22
135999020,1,2,126,591,1160636,1,2016412,57743,9.51,64.22
135999022,2,2,103,554,975974,1,2025303,68344,9.51,64.22
135999023,3,2,148,624,1176455,1,1884438,64262,9.51,64.22
135999025,4,2,106,559,1143867,1,2031482,61788,9.51,64.22
136002055,0,2,117,577,931438,1,1774263,63076,9.46,64.20
136002056,1,2,128,593,1148911,1,2048051,57607,9.46,64.20
136002058,2,2,145,619,1020565,1,1991993,64218,9.46,64.20
136002059,3,2,140,613,1177650,1,1918546,64939,9.46,64.20
136002061,4,2,118,578,1139616,1,2010279,60668,9.46,64.20
136005105,0,2,120,582,944773,1,1733309,62778,9.45,64.20
136005106,1,2,120,582,1153196,1,2063357,58234,9.45,64.20
136005108,2,2,123,586,1021256,1,2093606,66249,9.45,64.20
136005109,3,2,137,608,1195724,1,1908830,65226,9.45,64.20
136005111,4,2,100,550,1149689,1,2007560,62334,9.45,64.20
136008140,0,2,115,574,919847,1,1729207,63269,9.44,64.21
136008141,1,2,121,583,1142319,1,2009599,58195,9.44,64.21
136008143,2,2,131,598,972348,1,2039059,65513,9.44,64.21
136008144,3,2,139,610,1170498,1,1925702,65071,9.44,64.21
136008146,4,2,129,596,1152806,1,2007560,59650,9.44,64.21
136011185,0,2,120,582,909630,1,1759910,62778,9.37,64.23
136011186,1,2,114,572,1190474,1,2041822,58789,9.37,64.23
136011188,2,2,115,573,1013680,1,2067552,67061,9.37,64.23
136011189,3,2,124,588,1209153,1,1928310,66496,9.37,64.23
136011191,4,2,120,581,1180843,1,2050825,60484,9.37,64.23
136014221,0,2,116,576,954415,1,1749221,63162,9.42,64.29
136014222,1,2,117,577,1168123,1,2066852,58491,9.42,64.29
136014224,2,2,129,596,1015741,1,2102126,65646,9.42,64.29
136014225,3,2,146,621,1183644,1,1946671,64414,9.42,64.29
136014227,4,2,92,536,1179645,1,2080890,63162,9.42,64.29
136017266,0,2,132,601,915189,1,1749221,61683,9.39,64.31
136017267,1,2,132,600,1155149,1,2053603,57257,9.39,64.31
136017269,2,2,109,564,977958,1,2063357,67700,9.39,64.31
136017270,3,2,132,600,1161815,1,1899807,65713,9.39,64.31
136017272,4,2,133,602,1196938,1,2021195,59328,9.39,64.31
136020311,0,2,127,592,946053,1,1753370,62186,9.37,64.31
136020312,1,2,131,599,1167333,1,2052214,57296,9.37,64.31
136020314,2,2,135,605,1016085,1,2071053,65049,9.37,64.31
136020315,3,2,132,601,1177252,1,1921795,65691,9.37,64.31
136020317,4,2,123,587,1182843,1,2030107,60157,9.37,64.31
136023352,0,2,108,563,937130,1,1779074,63936,9.37,64.37
136023353,1,2,120,582,1186853,1,2039059,58234,9.37,64.37
136023355,2,2,140,612,971032,1,2031482,64654,9.37,64.37
136023356,3,2,135,605,1168123,1,1912063,65403,9.37,64.37
136023358,4,2,108,563,1177252,1,2020511,61558,9.37,64.37
136026392,0,2,120,582,943176,1,1745081,62757,9.33,64.36
136026393,1,2,130,598,1175261,1,2036301,57373,9.33,64.36
136026395,2,2,122,585,999035,1,2067552,66316,9.33,64.36
136026396,3,2,147,622,1181243,1,1889547,64349,9.33,64.36
136026398,4,2,140,612,1177252,1,2018460,58769,9.33,64.36
136029428,0,2,101,551,914260,1,1713477,64676,9.32,64.40
136029429,1,2,121,583,1170498,1,2000099,58175,9.32,64.40
136029431,2,2,122,584,1017806,1,2030795,66384,9.32,64.40
136029432,3,2,118,579,1171687,1,1929616,67061,9.32,64.40
136029434,4,2,143,617,1182043,1,1981235,58491,9.32,64.40
136032473,0,2,131,599,947655,1,1740952,61788,9.29,64.47
136032474,1,2,106,559,1145804,1,2008239,59550,9.29,64.47
136032476,2,2,127,592,1016773,1,2052214,65869,9.29,64.47
136032477,3,2,146,620,1180444,1,1929616,64458,9.29,64.47
136032479,4,2,123,586,1166543,1,2017777,60239,9.29,64.47
136035509,0,2,122,586,919225,1,1763487,62566,9.27,64.51
136035510,1,2,102,553,1168519,1,2040440,59873,9.27,64.51
136035512,2,2,128,594,1009230,1,2025989,65780,9.27,64.51
136035513,3,2,131,599,1148911,1,1923096,65802,9.27,64.51
136035515,4,2,127,593,1180444,1,2052909,59853,9.27,64.51
136038554,0,2,116,575,939671,1,1742131,63183,9.29,64.58
136038555,1,2,108,563,1153586,1,2054994,59288,9.29,64.58
136038557,2,2,124,588,1011281,1,2023933,66160,9.29,64.58
136038558,3,2,130,598,1186853,1,1917247,65869,9.29,64.58
136038560,4,2,99,548,1207926,1,2008239,62481,9.29,64.58
136041598,0,2,118,578,931123,1,1746263,63034,9.31,64.64
136041599,1,2,107,560,1147356,1,2028047,59469,9.31,64.64
136041601,2,2,119,580,1000388,1,2048051,66677,9.31,64.64
136041602,3,2,137,607,1168123,1,1961884,65270,9.31,64.64
136041604,4,2,116,576,1178049,1,1952610,60792,9.31,64.64
136044646,0,2,119,581,943176,1,1792370,62863,9.27,64.64
136044647,1,2,129,596,1144641,1,2034234,57471,9.27,64.64
136044649,2,2,143,617,1032726,1,2066852,64327,9.27,64.64
136044650,3,2,126,592,1194510,1,1879342,66249,9.27,64.64
136044652,4,2,112,570,1146580,1,2054299,61163,9.27,64.64
136047677,0,2,120,582,923590,1,1722781,62757,9.29,64.67
136047678,1,2,115,574,1153196,1,1975209,58689,9.29,64.67
136047680,2,2,129,596,1006501,1,2061961,65646,9.29,64.67
136047681,3,2,139,611,1168519,1,1888908,65027,9.29,64.67
136047683,4,2,102,553,1175261,1,2002131,62165,9.29,64.67
136050710,0,2,121,583,928291,1,1761101,62715,9.29,64.71
136050711,1,2,116,575,1161815,1,2059868,58630,9.29,64.71
136050713,2,2,137,608,1017117,1,2091481,64895,9.29,64.71
136050714,3,2,130,597,1157889,1,1907539,65936,9.29,64.71
136050716,4,2,145,620,1166938,1,1967203,58313,9.29,64.71
136053748,0,2,105,558,921717,1,1764084,64240,9.30,64.67
136053749,1,2,112,568,1153196,1,2079482,59008,9.30,64.67
136053751,2,2,114,572,985934,1,2085120,67175,9.30,64.67
136053752,3,2,137,607,1184446,1,1919845,65270,9.30,64.67
136053754,4,2,139,610,1159065,1,2034234,58868,9.30,64.67
136056783,0,2,102,552,938400,1,1735070,64611,9.28,64.67
136056784,1,2,115,573,1156714,1,2053603,58729,9.28,64.67
136056786,2,2,137,608,1014367,1,2042513,64917,9.28,64.67
136056787,3,2,145,619,1176057,1,1973204,64523,9.28,64.67
136056789,4,2,120,582,1188864,1,2020511,60484,9.28,64.67
136059828,0,2,117,577,937130,1,1776066,63076,9.31,64.72
136059829,1,2,125,589,1173274,1,2050131,57861,9.31,64.72
136059831,2,2,115,574,1007524,1,2036990,67016,9.31,64.72
136059832,3,2,140,612,1166543,1,1946671,65005,9.31,64.72
136059834,4,2,111,567,1154758,1,1993341,61308,9.31,64.72
136062861,0,2,124,589,947335,1,1715218,62397,9.32,64.78
136062862,1,2,127,593,1190474,1,2021879,57626,9.32,64.78
136062864,2,2,120,582,1016085,1,2092897,66541,9.32,64.78
136062865,3,2,149,625,1173274,1,1947330,64196,9.32,64.78
136062867,4,2,117,577,1191684,1,2028734,60751,9.32,64.78
136065897,0,2,117,576,943495,1,1780278,63119,9.36,64.84
136065898,1,2,107,560,1186452,1,2066152,59469,9.36,64.84
136065900,2,2,105,557,995996,1,2085120,68114,9.36,64.84
136065901,3,2,132,601,1165754,1,1924399,65691,9.36,64.84
136065903,4,2,110,565,1172480,1,2032170,61433,9.36,64.84
136068933,0,2,122,585,927349,1,1755745,62587,9.37,64.83
136068934,1,2,109,563,1198560,1,2009599,59288,9.37,64.83
136068936,2,2,120,581,1042560,1,2043896,66564,9.37,64.83
136068937,3,2,133,602,1168914,1,1937469,65624,9.37,64.83
136068939,4,2,106,560,1175659,1,1991993,61746,9.37,64.83
136071971,0,2,116,575,906864,1,1713477,63226,9.39,64.84
136071972,1,2,120,583,1158673,1,2077371,58214,9.39,64.84
136071974,2,2,108,562,1017117,1,2055690,67792,9.39,64.84
136071975,3,2,132,601,1176057,1,1959230,65691,9.39,64.84
136071977,4,2,114,573,1163782,1,2012321,60998,9.39,64.84
136075010,0,2,102,553,908707,1,1740952,64523,9.41,64.83
136075011,1,2,123,586,1142319,1,2005522,58037,9.41,64.83
136075013,2,2,127,593,977958,1,2060566,65847,9.41,64.83
136075014,3,2,130,597,1176455,1,1890826,65936,9.41,64.83
136075016,4,2,133,602,1187657,1,2009599,59308,9.41,64.83
136078046,0,2,106,559,926095,1,1773063,64175,9.32,64.74
136078047,1,2,135,605,1162208,1,2024618,57006,9.32,64.74
136078049,2,2,123,586,984934,1,2097861,66249,9.32,64.74
136078050,3,2,158,638,1178049,1,1965207,63397,9.32,64.74
136078052,4,2,134,604,1182843,1,1971202,59208,9.32,64.74
136081086,0,2,124,588,925781,1,1773663,62439,9.31,64.76
136081087,1,2,116,575,1207518,1,2079482,58630,9.31,64.76
136081089,2,2,142,614,991959,1,2079482,64501,9.31,64.76
136081090,3,2,152,629,1181243,1,1921145,63936,9.31,64.76
136081092,4,2,116,576,1153196,1,1996718,60833,9.31,64.76
136084117,0,2,119,581,930493,1,1732136,62863,9.26,64.83
136084118,1,2,129,595,1156714,1,2021879,57529,9.26,64.83
136084120,2,2,130,597,984601,1,2056386,65558,9.26,64.83
136084121,3,2,145,620,1155149,1,1944038,64479,9.26,64.83
136084123,4,2,113,571,1168519,1,2013684,61101,9.26,64.83
136087161,0,2,132,601,915189,1,1755745,61683,9.37,64.90
136087162,1,2,133,602,1140388,1,2022563,57141,9.37,64.90
136087164,2,2,124,588,996670,1,2075263,66160,9.37,64.90
136087165,3,2,132,600,1174069,1,1925050,65735,9.37,64.90
136087167,4,2,124,589,1185649,1,1989971,60076,9.37,64.90
136090196,0,2,115,574,930808,1,1742720,63247,9.32,64.89
136090197,1,2,132,600,1133462,1,2016412,57238,9.32,64.89
136090199,2,2,122,585,1001065,1,2077371,66316,9.32,64.89
136090200,3,2,133,602,1166543,1,1927006,65624,9.32,64.89
136090202,4,2,117,578,1166938,1,1999423,60710,9.32,64.89
136093240,0,2,132,601,924842,1,1711738,61683,9.38,64.86
136093241,1,2,118,579,1184446,1,2042513,58412,9.38,64.86
136093243,2,2,127,592,969062,1,2036301,65869,9.38,64.86
136093244,3,2,137,607,1194510,1,1921145,65270,9.38,64.86
136093246,4,2,113,570,1186452,1,1985934,61163,9.38,64.86
136096316,0,2,115,574,951190,1,1736832,63247,9.43,64.79
136096317,1,2,127,592,1160636,1,2032170,57685,9.43,64.79
136096319,2,2,119,580,1007183,1,2057082,66677,9.43,64.79
136096320,3,2,140,613,1194106,1,1944696,64939,9.43,64.79
136096322,4,2,120,582,1161815,1,1989298,60484,9.43,64.79
136099356,0,2,123,587,943814,1,1749813,62503,9.37,64.74
136099357,1,2,109,564,1148133,1,1982576,59228,9.37,64.74
136099359,2,2,137,607,1015053,1,2047358,64961,9.37,64.74
136099360,3,2,141,614,1178448,1,1892107,64851,9.37,64.74
136099362,4,2,120,582,1173274,1,1969868,60484,9.37,64.74
136102400,0,2,129,595,942219,1,1788734,62018,9.34,64.69
136102401,1,2,101,551,1160636,1,2038369,59995,9.34,64.69
136102403,2,2,124,588,1003440,1,2045972,66160,9.34,64.69
136102404,3,2,139,610,1189669,1,1917247,65093,9.34,64.69
136102406,4,2,127,593,1165754,1,2010960,59832,9.34,64.69
136105440,0,2,103,554,950547,1,1733896,64479,9.34,64.63
136105441,1,2,121,584,1166543,1,1980564,58136,9.34,64.63
136105443,2,2,128,593,1018150,1,2081594,65802,9.34,64.63
136105444,3,2,132,600,1191280,1,1924399,65735,9.34,64.63
136105446,4,2,119,581,1173671,1,2037680,60545,9.34,64.63
136108484,0,2,114,572,955061,1,1759314,63376,9.27,64.64
136108485,1,2,123,586,1151636,1,2028734,58018,9.27,64.64
136108487,2,2,135,605,1039741,1,2032858,65071,9.27,64.64
136108488,3,2,131,599,1182443,1,1892107,65780,9.27,64.64
136108490,4,2,106,559,1178448,1,2009599,61829,9.27,64.64
136111521,0,2,118,579,968079,1,1765279,62970,9.19,64.70
136111522,1,2,114,572,1163782,1,1999423,58809,9.19,64.70
136111524,2,2,118,579,1028193,1,2001454,66722,9.19,64.70
136111525,3,2,131,598,1207926,1,1924399,65847,9.19,64.70
136111527,4,2,104,557,1184847,1,1993341,61934,9.19,64.70
136114550,0,2,113,570,935862,1,1736832,63505,9.25,64.77
136114551,1,2,115,573,1164571,1,2067552,58729,9.25,64.77
136114553,2,2,128,594,1031678,1,2041822,65780,9.25,64.77
136114554,3,2,150,627,1176455,1,1951949,64066,9.25,64.77
136114556,4,2,119,580,1161422,1,2002131,60566,9.25,64.77
136117583,0,2,119,581,920470,1,1774263,62863,9.26,64.85
136117584,1,2,107,560,1182043,1,2061263,59469,9.26,64.85
136117586,2,2,120,581,1018150,1,2003487,66564,9.26,64.85
136117587,3,2,126,591,1165754,1,1936813,66316,9.26,64.85
136117589,4,2,122,585,1162995,1,2024618,60300,9.26,64.85
136120620,0,2,112,569,938400,1,1767670,63569,9.22,64.90
136120621,1,2,113,570,1163389,1,2039059,58908,9.22,64.90
136120623,2,2,118,579,979946,1,2069652,66744,9.22,64.90
136120624,3,2,129,596,1195319,1,1894670,65958,9.22,64.90
136120626,4,2,119,581,1190071,1,1961884,60545,9.22,64.90
136123655,0,2,125,589,952479,1,1735070,62355,9.28,64.94
136123656,1,2,123,587,1140774,1,2058475,57978,9.28,64.94
136123658,2,2,133,601,1011624,1,2054994,65314,9.28,64.94
136123659,3,2,137,607,1167333,1,1900450,65270,9.28,64.94
136123661,4,2,113,571,1198154,1,2029420,61081,9.28,64.94
136126699,0,2,126,591,935229,1,1723365,62270,9.29,64.92
136126700,1,2,127,593,1140388,1,2008239,57626,9.29,64.92
136126702,2,2,123,587,1031329,1,2050825,66204,9.29,64.92
136126703,3,2,143,617,1173671,1,1911416,64676,9.29,64.92
136126705,4,2,123,587,1184847,1,2025303,60198,9.29,64.92
136129744,0,2,108,562,946694,1,1792370,64001,9.29,64.92
136129745,1,2,113,571,1170102,1,2083004,58888,9.29,64.92
